,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,MA_5,MA_10,MA_20,MA_30,Volatility_5,Volatility_20,Momentum_5,Momentum_10,RSI_14,BB_Middle,BB_Upper,BB_Lower,BB_Position,Price_Rank_20,day_of_week,month,quarter,is_month_end,is_quarter_end,trading_status,abnormal_move,return_1d,return_5d,return_20d,volatility_5d,volatility_20d,max_drawdown_20,day_sin,day_cos,month_sin,month_cos
0,2012-08-28,1.0,1.0,0.0,0.0,0.0,1,0.9994,1.0,1.0046,1.0061666666666667,0.1414213562373095,0.2821808863682637,0.0,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,1,8,3,0,0,0.0,0,0.0,-0.005,0.0071,0.0014142135623730952,0.002821808863682637,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
1,2012-08-31,1.0,1.0,0.0,0.0,0.0,1,0.9994,1.0,1.0046,1.0061666666666667,0.1414213562373095,0.2821808863682637,0.0,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,4,8,3,1,0,0.0,0,0.0,-0.005,0.0071,0.0014142135623730952,0.002821808863682637,0.0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2,2012-09-07,1.0,1.0,0.0,0.0,0.0,1,0.9994,1.0,1.0046,1.0061666666666667,0.1414213562373095,0.2821808863682637,0.0,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,4,9,3,0,0,0.0,0,0.0,-0.005,0.0071,0.0014142135623730952,0.002821808863682637,0.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
3,2012-09-14,1.0,1.0,0.0,0.0,0.0,1,0.9994,1.0,1.0046,1.0061666666666667,0.1414213562373095,0.2821808863682637,0.0,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,4,9,3,0,0,0.0,0,0.0,-0.005,0.0071,0.0014142135623730952,0.002821808863682637,0.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
4,2012-09-21,0.997,0.997,-0.3,0.0,0.0,1,0.9994,1.0,1.0046,1.0061666666666667,0.1414213562373095,0.2821808863682637,0.0,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,4,9,3,0,0,0.0,0,-0.003,-0.005,0.0071,0.0014142135623730952,0.002821808863682637,0.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
5,2012-09-26,0.995,0.995,-0.2,0.0,0.0,1,0.9984,1.0,1.0046,1.0061666666666667,0.1414213562373095,0.2821808863682637,-0.0050000000000000044,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,2,9,3,0,0,0.0,0,-0.002,-0.005,0.0071,0.0014142135623730952,0.002821808863682637,0.0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16
6,2012-09-27,0.998,0.998,0.3,1.0,1.0,1,0.998,1.0,1.0046,1.0061666666666667,0.23021728866442676,0.2821808863682637,-0.0020000000000000018,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,3,9,3,0,0,2.0,0,0.003,-0.002,0.0071,0.002302172886644268,0.002821808863682637,0.0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16
7,2012-09-28,1.001,1.001,0.3,1.0,1.0,1,0.9982,1.0,1.0046,1.0061666666666667,0.27748873851023215,0.2821808863682637,0.0009999999999998899,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,4,9,3,0,0,2.0,0,0.003,0.001,0.0071,0.0027748873851023217,0.002821808863682637,0.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
8,2012-10-08,1.002,1.002,0.1,1.0,1.0,1,0.9986,1.0,1.0046,1.0061666666666667,0.2792848008753788,0.2821808863682637,0.0020000000000000018,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,0,10,4,0,0,2.0,0,0.001,0.002,0.0071,0.002792848008753788,0.002821808863682637,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001
9,2012-10-09,1.007,1.007,0.5,1.0,1.0,1,1.0006,1.0,1.0046,1.0061666666666667,0.2645751311064591,0.2821808863682637,0.010030090270812364,0.0,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,1,10,4,0,0,2.0,0,0.005,0.01,0.0071,0.0026457513110645903,0.002821808863682637,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
10,2012-10-10,1.009,1.009,0.2,1.0,1.0,1,1.0033999999999998,1.0009000000000001,1.0046,1.0061666666666667,0.1483239697419133,0.2821808863682637,0.014070351758793898,0.008999999999999897,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,2,10,4,0,0,2.0,0,0.002,0.014,0.0071,0.0014832396974191321,0.002821808863682637,0.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
11,2012-10-11,1.006,1.006,-0.3,1.0,1.0,1,1.005,1.0015,1.0046,1.0061666666666667,0.2966479394838265,0.2821808863682637,0.008016032064128265,0.006000000000000005,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,3,10,4,0,0,2.0,0,-0.003,0.008,0.0071,0.002966479394838265,0.002821808863682637,0.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
12,2012-10-12,1.003,1.003,-0.3,1.0,1.0,1,1.0054,1.0017999999999998,1.0046,1.0061666666666667,0.34351128074635334,0.2821808863682637,0.0019980019980019303,0.0029999999999998916,50.0,1.0046,1.0159952898856917,0.9932047101143082,0.6491844452447505,0.5,4,10,4,0,0,2.0,0,-0.003,0.002,0.0071,0.0034351128074635337,0.002821808863682637,0.0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
